test_id,number,title,group,oracle,candidate,primary_classification,reason_code
1024,1024,run_functions.at:1574: 1024. FUNCTION HIGHEST-ALGEBRAIC,run_functions.at:1574,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1025,1025,run_functions.at:1642: 1025. FUNCTION INTEGER,run_functions.at:1642,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: / ($COBCRUN_DIRECT ./prog)
1026,1026,FUNCTION INTEGER-OF-DATE,run_functions.at:1675,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1027,1027,FUNCTION INTEGER-OF-DAY,run_functions.at:1700,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1028,1028,FUNCTION INTEGER-OF-FORMATTED-DATE,run_functions.at:1725,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1029,1029,FUNCTION INTEGER-PART,run_functions.at:1775,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1030,1030,run_functions.at:1801: 1030. FUNCTION LENGTH,run_functions.at:1801,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC N(9): UnsupportedSymbol('N') ($COBCRUN_DIRECT ./prog)
1031,1031,FUNCTION LOCALE-COMPARE,run_functions.at:1883,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1032,1032,FUNCTION LOCALE-DATE,run_functions.at:1913,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1033,1033,FUNCTION LOCALE-TIME,run_functions.at:1939,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1034,1034,run_functions.at:1965: 1034. FUNCTION LOCALE-TIME-FROM-SECONDS,run_functions.at:1965,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION LOCALE-TIME-FROM-SECONDS: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1035,1035,FUNCTION LOG,run_functions.at:1991,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1036,1036,FUNCTION LOG10,run_functions.at:2015,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1037,1037,run_functions.at:2039: 1037. FUNCTION LOWER-CASE,run_functions.at:2039,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: ALL ($COBCRUN_DIRECT ./prog)
1038,1038,FUNCTION LOWER-CASE with reference modding,run_functions.at:2067,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1039,1039,run_functions.at:2093: 1039. FUNCTION LOWEST-ALGEBRAIC,run_functions.at:2093,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1040,1040,FUNCTION MAX,run_functions.at:2146,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1041,1041,FUNCTION MEAN,run_functions.at:2168,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1042,1042,FUNCTION MEDIAN,run_functions.at:2190,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1043,1043,FUNCTION MIDRANGE,run_functions.at:2212,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1044,1044,FUNCTION MIN,run_functions.at:2234,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1045,1045,FUNCTION MOD (valid),run_functions.at:2256,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1046,1046,run_functions.at:2286: 1046. FUNCTION MOD (invalid),run_functions.at:2286,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: FUNCTION ($COBCRUN_DIRECT ./prog)
1047,1047,run_functions.at:2317: 1047. FUNCTION MODULE-CALLER-ID,run_functions.at:2317,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1048,1048,FUNCTION MODULE-DATE,run_functions.at:2351,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1049,1049,FUNCTION MODULE-FORMATTED-DATE,run_functions.at:2376,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1050,1050,run_functions.at:2401: 1050. FUNCTION MODULE-ID,run_functions.at:2401,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1051,1051,run_functions.at:2422: 1051. FUNCTION MODULE-PATH,run_functions.at:2422,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION MODULE-PATH: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1052,1052,FUNCTION MODULE-SOURCE,run_functions.at:2447,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1053,1053,run_functions.at:2468: 1053. FUNCTION MODULE-TIME,run_functions.at:2468,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1054,1054,run_functions.at:2493: 1054. FUNCTION MONETARY-DECIMAL-POINT,run_functions.at:2493,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION MONETARY-DECIMAL-POINT: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1055,1055,run_functions.at:2516: 1055. FUNCTION MONETARY-THOUSANDS-SEPARATOR,run_functions.at:2516,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION MONETARY-THOUSANDS-SEPARATOR: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1056,1056,run_functions.at:2539: 1056. FUNCTION NUMERIC-DECIMAL-POINT,run_functions.at:2539,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION NUMERIC-DECIMAL-POINT: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1057,1057,run_functions.at:2562: 1057. FUNCTION NUMERIC-THOUSANDS-SEPARATOR,run_functions.at:2562,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION NUMERIC-THOUSANDS-SEPARATOR: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1058,1058,run_functions.at:2585: 1058. FUNCTION NUMVAL,run_functions.at:2585,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1059,1059,run_functions.at:2658: 1059. FUNCTION NUMVAL-C,run_functions.at:2658,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1060,1060,run_functions.at:2719: 1060. FUNCTION NUMVAL-C DP.COMMA,run_functions.at:2719,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1061,1061,FUNCTION NUMVAL-F,run_functions.at:2747,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1062,1062,FUNCTION ORD,run_functions.at:2782,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1063,1063,FUNCTION ORD-MAX,run_functions.at:2803,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1064,1064,FUNCTION ORD-MIN,run_functions.at:2824,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1065,1065,FUNCTION PI,run_functions.at:2845,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1066,1066,FUNCTION PRESENT-VALUE,run_functions.at:2867,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1067,1067,run_functions.at:2888: 1067. FUNCTION RANDOM,run_functions.at:2888,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION RANDOM: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1068,1068,run_functions.at:2910: 1068. FUNCTION RANGE,run_functions.at:2910,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1069,1069,run_functions.at:2932: 1069. FUNCTION REM (valid),run_functions.at:2932,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1070,1070,run_functions.at:2954: 1070. FUNCTION REM (invalid),run_functions.at:2954,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: FUNCTION ($COBCRUN_DIRECT ./prog)
1071,1071,FUNCTION REVERSE,run_functions.at:2981,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1072,1072,run_functions.at:3004: 1072. FUNCTION REVERSE with reference modding,run_functions.at:3004,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1073,1073,run_functions.at:3027: 1073. FUNCTION SECONDS-FROM-FORMATTED-TIME,run_functions.at:3027,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1074,1074,FUNCTION SECONDS-PAST-MIDNIGHT,run_functions.at:3082,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1075,1075,run_functions.at:3104: 1075. FUNCTION SIGN,run_functions.at:3104,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE FLOAT-LONG ($COBCRUN_DIRECT ./prog)
1076,1076,FUNCTION SIN,run_functions.at:3148,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1077,1077,FUNCTION SQRT,run_functions.at:3170,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1078,1078,FUNCTION STANDARD-DEVIATION,run_functions.at:3192,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1079,1079,FUNCTION STORED-CHAR-LENGTH,run_functions.at:3214,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1080,1080,run_functions.at:3238: 1080. FUNCTION SUBSTITUTE,run_functions.at:3238,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: ALL ($COBCRUN_DIRECT ./prog)
1081,1081,run_functions.at:3265: 1081. FUNCTION SUBSTITUTE with reference modding,run_functions.at:3265,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1082,1082,FUNCTION SUBSTITUTE-CASE,run_functions.at:3291,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1083,1083,run_functions.at:3316: 1083. FUNCTION SUBSTITUTE-CASE with reference mod,run_functions.at:3316,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1084,1084,FUNCTION SUM,run_functions.at:3342,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1085,1085,FUNCTION TAN,run_functions.at:3364,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1086,1086,FUNCTION TEST-DATE-YYYYMMDD,run_functions.at:3386,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1087,1087,FUNCTION TEST-DAY-YYYYDDD,run_functions.at:3408,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1088,1088,FUNCTION TEST-FORMATTED-DATETIME with dates,run_functions.at:3430,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1089,1089,run_functions.at:3531: 1089. FUNCTION TEST-FORMATTED-DATETIME with times,run_functions.at:3531,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: SPACE ($COBCRUN_DIRECT ./prog)
1090,1090,run_functions.at:3612: 1090. FUNCTION TEST-FORMATTED-DATETIME with datetimes,run_functions.at:3612,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: SPACE ($COBCRUN_DIRECT ./prog)
1091,1091,run_functions.at:3665: 1091. FUNCTION TEST-FORMATTED-DATETIME DP.COMMA,run_functions.at:3665,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1092,1092,FUNCTION TEST-NUMVAL,run_functions.at:3706,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1093,1093,run_functions.at:3857: 1093. FUNCTION TEST-NUMVAL-C,run_functions.at:3857,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1094,1094,FUNCTION TEST-NUMVAL-F,run_functions.at:3957,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1095,1095,FUNCTION TRIM,run_functions.at:4057,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1096,1096,run_functions.at:4083: 1096. FUNCTION TRIM with reference modding,run_functions.at:4083,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: (2 ($COBCRUN_DIRECT ./prog)
1097,1097,run_functions.at:4109: 1097. FUNCTION TRIM zero length,run_functions.at:4109,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: invalid hex digit in X literal ($COBCRUN_DIRECT ./prog)
1098,1098,FUNCTION UPPER-CASE,run_functions.at:4136,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1099,1099,run_functions.at:4161: 1099. FUNCTION UPPER-CASE with reference modding,run_functions.at:4161,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1100,1100,FUNCTION VARIANCE,run_functions.at:4186,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1101,1101,run_functions.at:4216: 1101. FUNCTION WHEN-COMPILED,run_functions.at:4216,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: 17:5 ($COBCRUN_DIRECT ./prog)
1102,1102,run_functions.at:4270: 1102. FUNCTION YEAR-TO-YYYY,run_functions.at:4270,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION YEAR-TO-YYYY requires a pinned COB_CURRENT_DATE ($COBCRUN_DIRECT ./prog)
1103,1103,run_functions.at:4294: 1103. Formatted funcs w/ invalid variable format,run_functions.at:4294,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
1104,1104,run_functions.at:4375: 1104. FORMATTED-(DATE)TIME with SYSTEM-OFFSET,run_functions.at:4375,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: SYSTEM-OFFSET ($COBCRUN_DIRECT ./prog)
1105,1105,run_functions.at:4413: 1105. Intrinsics without FUNCTION keyword (1),run_functions.at:4413,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fintrinsics=all prog.cob
1106,1106,run_functions.at:4434: 1106. Intrinsics without FUNCTION keyword (2),run_functions.at:4434,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,"cobc-rs rejected an option in: $COMPILE -fintrinsics=pi,e prog.cob"
1107,1107,run_functions.at:4457: 1107. User-Defined FUNCTION with/without parameter,run_functions.at:4457,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: WITHPAR(1) ($COBCRUN_DIRECT ./prog)
1108,1108,run_functions.at:4508: 1108. UDF in COMPUTE,run_functions.at:4508,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: FUNCTION FUNC: cobc 3.2 does not implement it (a compile-reject) or it is a live-clock/locale/GMP-PRNG non-claim ($COBCRUN_DIRECT ./prog)
1109,1109,run_functions.at:4551: 1109. UDF replacing intrinsic function,run_functions.at:4551,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fnot-intrinsic=substitute prog.cob
1110,1110,UDF with recursion,run_functions.at:4594,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_functions.at:4597))
1111,1111,run_extensions.at:25: 1111. CALL BY CONTENT binary and literal,run_extensions.at:25,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""dump"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1112,1112,run_extensions.at:72: 1112. Numeric Boolean literals,run_extensions.at:72,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: B ($COBCRUN_DIRECT ./prog)
1113,1113,run_extensions.at:101: 1113. ACUCOBOL literals,run_extensions.at:101,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -facu-literals=ok prog.cob
1114,1114,run_extensions.at:127: 1114. HP COBOL octal literals,run_extensions.at:127,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
1115,1115,run_extensions.at:188: 1115. Hexadecimal numeric literals,run_extensions.at:188,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: H ($COBCRUN_DIRECT ./prog)
1116,1116,run_extensions.at:217: 1116. Semi-parenthesized condition,run_extensions.at:217,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1117,1117,run_extensions.at:237: 1117. ADDRESS OF,run_extensions.at:237,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: NULL ($COBCRUN_DIRECT ./prog)
1118,1118,run_extensions.at:287: 1118. LENGTH OF,run_extensions.at:287,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
1119,1119,run_extensions.at:451: 1119. SET TO SIZE OF,run_extensions.at:451,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: SIZE ($COBCRUN_DIRECT ./prog)
1120,1120,run_extensions.at:488: 1120. WHEN-COMPILED,run_extensions.at:488,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: WHEN-COMPILED ($COBCRUN_DIRECT ./prog)
1121,1121,run_extensions.at:517: 1121. Complex OCCURS DEPENDING ON (1),run_extensions.at:517,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: 
1122,1122,run_extensions.at:546: 1122. Complex OCCURS DEPENDING ON (2),run_extensions.at:546,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1123,1123,run_extensions.at:609: 1123. Complex OCCURS DEPENDING ON (3),run_extensions.at:609,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fodoslide prog.cob
1124,1124,run_extensions.at:673: 1124. Complex OCCURS DEPENDING ON (4),run_extensions.at:673,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fcomplex-odo prog.cob
1125,1125,run_extensions.at:739: 1125. Complex OCCURS DEPENDING ON (5),run_extensions.at:739,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fodoslide prog.cob
1126,1126,run_extensions.at:805: 1126. Complex OCCURS DEPENDING ON (6),run_extensions.at:805,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fodoslide prog.cob
1127,1127,run_extensions.at:846: 1127. OCCURS UNBOUNDED (1),run_extensions.at:846,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OCCURS max UNBOUNDED is not an integer ($COBCRUN_DIRECT ./prog)
1128,1128,run_extensions.at:908: 1128. OCCURS UNBOUNDED (2),run_extensions.at:908,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OCCURS max UNBOUNDED is not an integer ($COBCRUN_DIRECT ./ALLOC)
1129,1129,run_extensions.at:1048: 1129. INITIALIZE OCCURS UNBOUNDED,run_extensions.at:1048,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: OCCURS max UNBOUNDED is not an integer ($COBCRUN_DIRECT ./prog)
1130,1130,run_extensions.at:1151: 1130. INITIALIZE OCCURS ODOSLIDE,run_extensions.at:1151,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fodoslide prog.cob
1131,1131,run_extensions.at:1248: 1131. DEPENDING ON with ODOSLIDE,run_extensions.at:1248,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COBC -x -fodoslide prog.cob
1132,1132,run_extensions.at:1463: 1132. DEPENDING ON with ODOSLIDE for IBM,run_extensions.at:1463,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
1133,1133,run_extensions.at:1568: 1133. INITIALIZE level 01 OCCURS,run_extensions.at:1568,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
1134,1134,run_extensions.at:1625: 1134. MOVE of non-integer to alphanumeric,run_extensions.at:1625,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=mf prog.cob
1135,1135,run_extensions.at:1715: 1135. CALL USING file-name,run_extensions.at:1715,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""setfilename"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1136,1136,run_extensions.at:1761: 1136. CALL unusual PROGRAM-ID.,run_extensions.at:1761,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: expected program name after PROGRAM-ID ($COBCRUN_DIRECT ./caller)
1137,1137,run_extensions.at:1826: 1137. CALL / GOBACK with LOCAL-STORAGE,run_extensions.at:1826,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: no PROCEDURE DIVISION ($COBCRUN_DIRECT ./prog_a)
1138,1138,run_extensions.at:1877: 1138. CALL BY VALUE alphanumeric item,run_extensions.at:1877,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
1139,1139,run_extensions.at:1914: 1139. CALL BY VALUE numeric literal with SIZE IS,run_extensions.at:1914,ORACLE_PASS,-,CANDIDATE_PARSE_REJECT,undefined data name at run ($COBCRUN_DIRECT ./prog)
1140,1140,run_extensions.at:2019: 1140. CALL BY VALUE to C,run_extensions.at:2019,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: expected data name after a level number ($COBCRUN_DIRECT ./caller)
1141,1141,Case-sensitive PROGRAM-ID,run_extensions.at:2101,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
1142,1142,run_extensions.at:2126: 1142. Quoted PROGRAM-ID,run_extensions.at:2126,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: expected program name after PROGRAM-ID ($COBCRUN_DIRECT ./prog)
1143,1143,run_extensions.at:2149: 1143. PROGRAM-ID AS clause,run_extensions.at:2149,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""prog"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
1144,1144,run_extensions.at:2172: 1144. NUMBER-OF-CALL-PARAMETERS,run_extensions.at:2172,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_MODULE -fusing-optional=skip callee.cob
1145,1145,run_extensions.at:2253: 1145. TALLY register,run_extensions.at:2253,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -fnot-register=TALLY prog.cob
1146,1146,run_extensions.at:2285: 1146. Redefining TALLY,run_extensions.at:2285,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -std=ibm-strict prog.cob
1147,1147,run_extensions.at:2321: 1147. PROCEDURE DIVISION USING BY ...,run_extensions.at:2321,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE_MODULE callee.cob
1148,1148,run_extensions.at:2374: 1148. PROCEDURE DIVISION CHAINING,run_extensions.at:2374,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: verb CHAINING ($COBCRUN_DIRECT ./prog X ABCD)
1149,1149,run_extensions.at:2497: 1149. STOP RUN RETURNING/GIVING,run_extensions.at:2497,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog1)
1150,1150,run_extensions.at:2553: 1150. GOBACK/EXIT PROGRAM RETURNING/GIVING,run_extensions.at:2553,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
1151,1151,run_extensions.at:2603: 1151. ENTRY,run_extensions.at:2603,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_MODULE -fentry-statement=ok hello.cob
1152,1152,run_extensions.at:2654: 1152. ASSIGN to KEYBOARD/DISPLAY,run_extensions.at:2654,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed (cat TEST-FILE | $COBCRUN_DIRECT ./prog)
